model,score_name,partition,index,label,prediction,unknownness,threshold,accepted
vanilla,mls,validation,9124,0,0,-6.934380054473877,-5.762001752853393,True
vanilla,mls,validation,24567,0,0,-9.491358757019043,-5.762001752853393,True
vanilla,mls,validation,47486,0,0,-9.9585599899292,-5.762001752853393,True
vanilla,mls,validation,10266,0,0,-10.39142894744873,-5.762001752853393,True
vanilla,mls,validation,2773,0,0,-10.402795791625977,-5.762001752853393,True
vanilla,mls,validation,44778,0,0,-9.516243934631348,-5.762001752853393,True
vanilla,mls,validation,21564,0,0,-10.532532691955566,-5.762001752853393,True
vanilla,mls,validation,38711,0,0,-9.328336715698242,-5.762001752853393,True
vanilla,mls,validation,29444,0,0,-7.527769565582275,-5.762001752853393,True
vanilla,mls,validation,15153,0,0,-9.242030143737793,-5.762001752853393,True
vanilla,mls,validation,32002,0,0,-10.044041633605957,-5.762001752853393,True
vanilla,mls,validation,48968,0,0,-7.354013442993164,-5.762001752853393,True
vanilla,mls,validation,45314,0,0,-9.031957626342773,-5.762001752853393,True
vanilla,mls,validation,14203,0,0,-9.818467140197754,-5.762001752853393,True
vanilla,mls,validation,33510,0,0,-10.399070739746094,-5.762001752853393,True
vanilla,mls,validation,233,0,0,-9.408308982849121,-5.762001752853393,True
vanilla,mls,validation,18767,0,0,-7.193108081817627,-5.762001752853393,True
vanilla,mls,validation,27216,0,0,-9.806501388549805,-5.762001752853393,True
vanilla,mls,validation,33128,0,0,-8.37967300415039,-5.762001752853393,True
vanilla,mls,validation,34434,0,0,-9.26917839050293,-5.762001752853393,True
vanilla,mls,validation,35256,0,0,-10.911762237548828,-5.762001752853393,True
vanilla,mls,validation,39774,0,0,-5.349880218505859,-5.762001752853393,False
vanilla,mls,validation,15707,0,0,-10.222376823425293,-5.762001752853393,True
vanilla,mls,validation,48096,0,0,-8.966184616088867,-5.762001752853393,True
vanilla,mls,validation,17316,0,0,-7.807283401489258,-5.762001752853393,True
vanilla,mls,validation,42044,0,0,-10.20418643951416,-5.762001752853393,True
vanilla,mls,validation,40978,0,0,-9.94332504272461,-5.762001752853393,True
vanilla,mls,validation,10050,0,0,-8.603364944458008,-5.762001752853393,True
vanilla,mls,validation,39076,0,4,-7.010319709777832,-5.762001752853393,True
vanilla,mls,validation,48520,0,0,-9.042055130004883,-5.762001752853393,True
vanilla,mls,validation,33573,0,0,-10.157770156860352,-5.762001752853393,True
vanilla,mls,validation,45484,0,0,-6.140611171722412,-5.762001752853393,True
vanilla,mls,validation,48280,0,0,-9.320995330810547,-5.762001752853393,True
vanilla,mls,validation,14052,0,0,-10.370262145996094,-5.762001752853393,True
vanilla,mls,validation,16677,0,0,-10.081743240356445,-5.762001752853393,True
vanilla,mls,validation,39149,0,0,-9.300382614135742,-5.762001752853393,True
vanilla,mls,validation,3918,0,0,-10.666000366210938,-5.762001752853393,True
vanilla,mls,validation,12911,0,0,-9.217789649963379,-5.762001752853393,True
vanilla,mls,validation,40548,0,0,-10.042362213134766,-5.762001752853393,True
vanilla,mls,validation,5323,0,0,-2.2798891067504883,-5.762001752853393,False
vanilla,mls,validation,26060,0,0,-10.214770317077637,-5.762001752853393,True
vanilla,mls,validation,40190,0,0,-12.244606971740723,-5.762001752853393,True
vanilla,mls,validation,14654,0,0,-10.036490440368652,-5.762001752853393,True
vanilla,mls,validation,17453,0,0,-10.308959007263184,-5.762001752853393,True
vanilla,mls,validation,35658,0,0,-9.807759284973145,-5.762001752853393,True
vanilla,mls,validation,17677,0,0,-3.9923527240753174,-5.762001752853393,False
vanilla,mls,validation,1560,0,0,-4.75808572769165,-5.762001752853393,False
vanilla,mls,validation,24543,0,0,-8.926448822021484,-5.762001752853393,True
vanilla,mls,validation,4141,0,0,-9.343918800354004,-5.762001752853393,True
vanilla,mls,validation,28716,0,0,-10.842401504516602,-5.762001752853393,True
vanilla,mls,validation,35551,0,0,-9.062291145324707,-5.762001752853393,True
vanilla,mls,validation,33530,0,0,-9.280701637268066,-5.762001752853393,True
vanilla,mls,validation,30924,0,0,-8.704585075378418,-5.762001752853393,True
vanilla,mls,validation,12668,0,0,-5.920655727386475,-5.762001752853393,True
vanilla,mls,validation,13966,0,0,-10.26656723022461,-5.762001752853393,True
vanilla,mls,validation,20723,0,0,-10.126237869262695,-5.762001752853393,True
vanilla,mls,validation,14592,0,0,-10.342902183532715,-5.762001752853393,True
vanilla,mls,validation,18920,0,0,-5.6213698387146,-5.762001752853393,False
vanilla,mls,validation,35916,0,0,-8.106649398803711,-5.762001752853393,True
vanilla,mls,validation,26507,0,0,-9.356270790100098,-5.762001752853393,True
vanilla,mls,validation,46046,0,0,-9.408785820007324,-5.762001752853393,True
vanilla,mls,validation,13030,0,0,-8.13574504852295,-5.762001752853393,True
vanilla,mls,validation,30324,0,0,-10.444697380065918,-5.762001752853393,True
vanilla,mls,validation,18315,0,0,-8.274833679199219,-5.762001752853393,True
vanilla,mls,validation,24983,0,0,-9.60666561126709,-5.762001752853393,True
vanilla,mls,validation,35179,0,2,-5.586551189422607,-5.762001752853393,False
vanilla,mls,validation,35095,0,0,-8.886154174804688,-5.762001752853393,True
vanilla,mls,validation,6399,0,0,-10.77481460571289,-5.762001752853393,True
vanilla,mls,validation,48212,0,0,-9.562922477722168,-5.762001752853393,True
vanilla,mls,validation,46770,0,0,-9.310128211975098,-5.762001752853393,True
vanilla,mls,validation,13864,0,0,-7.776078701019287,-5.762001752853393,True
vanilla,mls,validation,23830,0,7,-3.9681918621063232,-5.762001752853393,False
vanilla,mls,validation,46434,0,0,-6.164459705352783,-5.762001752853393,True
vanilla,mls,validation,48327,0,0,-8.220087051391602,-5.762001752853393,True
vanilla,mls,validation,5314,0,0,-6.410693645477295,-5.762001752853393,True
vanilla,mls,validation,45156,0,0,-9.876425743103027,-5.762001752853393,True
vanilla,mls,validation,8849,0,0,-10.494454383850098,-5.762001752853393,True
vanilla,mls,validation,9094,0,0,-6.6509928703308105,-5.762001752853393,True
vanilla,mls,validation,31246,0,0,-9.158672332763672,-5.762001752853393,True
vanilla,mls,validation,14080,0,0,-9.943180084228516,-5.762001752853393,True
vanilla,mls,validation,19812,0,0,-9.343589782714844,-5.762001752853393,True
vanilla,mls,validation,46655,0,0,-11.5773344039917,-5.762001752853393,True
vanilla,mls,validation,42465,0,0,-9.412630081176758,-5.762001752853393,True
vanilla,mls,validation,9614,0,0,-9.323406219482422,-5.762001752853393,True
vanilla,mls,validation,39907,0,0,-8.831490516662598,-5.762001752853393,True
vanilla,mls,validation,43092,0,0,-9.35664176940918,-5.762001752853393,True
vanilla,mls,validation,15678,0,0,-10.245025634765625,-5.762001752853393,True
vanilla,mls,validation,18630,0,0,-8.564599990844727,-5.762001752853393,True
vanilla,mls,validation,36393,0,9,-3.9876537322998047,-5.762001752853393,False
vanilla,mls,validation,49168,0,0,-5.646511077880859,-5.762001752853393,False
vanilla,mls,validation,35417,0,0,-5.8015618324279785,-5.762001752853393,True
vanilla,mls,validation,24818,0,0,-8.45820140838623,-5.762001752853393,True
vanilla,mls,validation,17959,0,0,-10.701828002929688,-5.762001752853393,True
vanilla,mls,validation,44552,0,0,-9.888580322265625,-5.762001752853393,True
vanilla,mls,validation,3344,0,0,-8.354307174682617,-5.762001752853393,True
vanilla,mls,validation,43427,0,0,-9.025547981262207,-5.762001752853393,True
vanilla,mls,validation,18935,0,0,-8.86888599395752,-5.762001752853393,True
vanilla,mls,validation,20622,0,0,-8.771334648132324,-5.762001752853393,True
vanilla,mls,validation,21777,0,0,-9.793827056884766,-5.762001752853393,True
vanilla,mls,validation,36231,0,0,-8.04056167602539,-5.762001752853393,True
vanilla,mls,validation,6240,0,0,-5.936990261077881,-5.762001752853393,True
vanilla,mls,validation,39815,0,0,-8.481856346130371,-5.762001752853393,True
vanilla,mls,validation,4348,0,0,-9.234660148620605,-5.762001752853393,True
vanilla,mls,validation,16391,0,0,-9.185495376586914,-5.762001752853393,True
vanilla,mls,validation,23528,0,0,-5.4048051834106445,-5.762001752853393,False
vanilla,mls,validation,30429,0,0,-9.627366065979004,-5.762001752853393,True
vanilla,mls,validation,34201,0,0,-8.377979278564453,-5.762001752853393,True
vanilla,mls,validation,5623,0,0,-10.73698616027832,-5.762001752853393,True
vanilla,mls,validation,20132,0,0,-9.701312065124512,-5.762001752853393,True
vanilla,mls,validation,41960,0,0,-10.08836555480957,-5.762001752853393,True
vanilla,mls,validation,31029,0,0,-9.195727348327637,-5.762001752853393,True
vanilla,mls,validation,47550,0,0,-8.17688274383545,-5.762001752853393,True
vanilla,mls,validation,18861,0,0,-5.9067912101745605,-5.762001752853393,True
vanilla,mls,validation,22408,0,0,-10.367128372192383,-5.762001752853393,True
vanilla,mls,validation,36924,0,0,-10.231352806091309,-5.762001752853393,True
vanilla,mls,validation,43829,0,0,-10.262771606445312,-5.762001752853393,True
vanilla,mls,validation,36955,0,3,-7.698078155517578,-5.762001752853393,True
vanilla,mls,validation,23978,0,0,-5.501850605010986,-5.762001752853393,False
vanilla,mls,validation,38041,0,0,-11.57076358795166,-5.762001752853393,True
vanilla,mls,validation,40679,0,0,-9.418180465698242,-5.762001752853393,True
vanilla,mls,validation,2365,0,0,-10.546404838562012,-5.762001752853393,True
vanilla,mls,validation,30172,0,0,-10.833353042602539,-5.762001752853393,True
vanilla,mls,validation,30101,0,0,-8.344829559326172,-5.762001752853393,True
vanilla,mls,validation,25549,0,0,-6.441102981567383,-5.762001752853393,True
vanilla,mls,validation,43451,0,0,-10.627554893493652,-5.762001752853393,True
vanilla,mls,validation,11479,0,0,-9.178705215454102,-5.762001752853393,True
vanilla,mls,validation,25976,0,0,-9.17990493774414,-5.762001752853393,True
vanilla,mls,validation,17842,0,0,-8.833062171936035,-5.762001752853393,True
vanilla,mls,validation,12072,0,0,-9.309965133666992,-5.762001752853393,True
vanilla,mls,validation,21723,0,0,-11.550992012023926,-5.762001752853393,True
vanilla,mls,validation,15452,0,0,-10.739001274108887,-5.762001752853393,True
vanilla,mls,validation,12230,0,0,-8.813523292541504,-5.762001752853393,True
vanilla,mls,validation,17026,0,0,-10.195844650268555,-5.762001752853393,True
vanilla,mls,validation,33386,0,0,-9.228919982910156,-5.762001752853393,True
vanilla,mls,validation,27636,1,1,-11.03986644744873,-5.762001752853393,True
vanilla,mls,validation,12963,1,1,-9.029409408569336,-5.762001752853393,True
vanilla,mls,validation,29693,1,1,-9.184969902038574,-5.762001752853393,True
vanilla,mls,validation,16172,1,1,-9.451089859008789,-5.762001752853393,True
vanilla,mls,validation,40505,1,1,-7.897104263305664,-5.762001752853393,True
vanilla,mls,validation,41217,1,1,-9.591727256774902,-5.762001752853393,True
vanilla,mls,validation,29007,1,1,-10.210803031921387,-5.762001752853393,True
vanilla,mls,validation,45979,1,1,-9.50955867767334,-5.762001752853393,True
vanilla,mls,validation,48539,1,1,-8.829477310180664,-5.762001752853393,True
vanilla,mls,validation,29552,1,1,-9.413897514343262,-5.762001752853393,True
vanilla,mls,validation,24191,1,1,-9.508210182189941,-5.762001752853393,True
vanilla,mls,validation,44220,1,1,-10.407476425170898,-5.762001752853393,True
vanilla,mls,validation,8625,1,1,-9.865952491760254,-5.762001752853393,True
vanilla,mls,validation,9266,1,1,-9.543891906738281,-5.762001752853393,True
vanilla,mls,validation,40569,1,1,-9.567638397216797,-5.762001752853393,True
vanilla,mls,validation,24891,1,1,-10.037825584411621,-5.762001752853393,True
vanilla,mls,validation,45580,1,1,-10.752083778381348,-5.762001752853393,True
vanilla,mls,validation,28326,1,1,-9.595576286315918,-5.762001752853393,True
vanilla,mls,validation,35106,1,1,-9.905850410461426,-5.762001752853393,True
vanilla,mls,validation,24828,1,1,-9.537370681762695,-5.762001752853393,True
vanilla,mls,validation,24466,1,1,-10.027922630310059,-5.762001752853393,True
vanilla,mls,validation,23015,1,1,-7.204787254333496,-5.762001752853393,True
vanilla,mls,validation,5791,1,1,-9.675371170043945,-5.762001752853393,True
vanilla,mls,validation,31657,1,1,-7.209434509277344,-5.762001752853393,True
vanilla,mls,validation,16006,1,1,-8.514330863952637,-5.762001752853393,True
vanilla,mls,validation,22063,1,1,-8.97974681854248,-5.762001752853393,True
vanilla,mls,validation,9539,1,1,-9.83952808380127,-5.762001752853393,True
vanilla,mls,validation,10711,1,1,-8.677348136901855,-5.762001752853393,True
vanilla,mls,validation,21890,1,1,-8.81541633605957,-5.762001752853393,True
vanilla,mls,validation,26843,1,1,-9.822708129882812,-5.762001752853393,True
vanilla,mls,validation,30166,1,1,-7.02036190032959,-5.762001752853393,True
vanilla,mls,validation,20680,1,1,-9.415765762329102,-5.762001752853393,True
vanilla,mls,validation,12766,1,1,-4.497292995452881,-5.762001752853393,False
vanilla,mls,validation,5112,1,1,-8.52678108215332,-5.762001752853393,True
vanilla,mls,validation,36129,1,1,-8.925752639770508,-5.762001752853393,True
vanilla,mls,validation,7728,1,1,-9.417074203491211,-5.762001752853393,True
vanilla,mls,validation,25020,1,1,-9.408587455749512,-5.762001752853393,True
vanilla,mls,validation,28873,1,1,-6.211032867431641,-5.762001752853393,True
vanilla,mls,validation,12373,1,1,-10.003507614135742,-5.762001752853393,True
vanilla,mls,validation,15306,1,1,-10.939409255981445,-5.762001752853393,True
vanilla,mls,validation,28137,1,1,-9.505885124206543,-5.762001752853393,True
vanilla,mls,validation,21653,1,1,-9.07114315032959,-5.762001752853393,True
vanilla,mls,validation,27132,1,1,-10.864861488342285,-5.762001752853393,True
vanilla,mls,validation,47670,1,1,-8.714760780334473,-5.762001752853393,True
vanilla,mls,validation,15051,1,1,-11.459029197692871,-5.762001752853393,True
vanilla,mls,validation,14209,1,1,-9.194074630737305,-5.762001752853393,True
vanilla,mls,validation,39792,1,1,-4.898061752319336,-5.762001752853393,False
vanilla,mls,validation,26450,1,1,-10.549399375915527,-5.762001752853393,True
vanilla,mls,validation,10325,1,1,-10.269163131713867,-5.762001752853393,True
vanilla,mls,validation,32294,1,1,-9.311148643493652,-5.762001752853393,True
vanilla,mls,validation,13244,1,1,-9.580347061157227,-5.762001752853393,True
vanilla,mls,validation,1604,1,1,-10.434001922607422,-5.762001752853393,True
vanilla,mls,validation,11822,1,1,-9.481673240661621,-5.762001752853393,True
vanilla,mls,validation,48570,1,1,-9.371027946472168,-5.762001752853393,True
vanilla,mls,validation,49999,1,1,-7.526318073272705,-5.762001752853393,True
vanilla,mls,validation,45212,1,1,-10.194098472595215,-5.762001752853393,True
vanilla,mls,validation,35041,1,1,-8.956310272216797,-5.762001752853393,True
vanilla,mls,validation,25300,1,1,-9.880104064941406,-5.762001752853393,True
vanilla,mls,validation,42410,1,1,-8.149327278137207,-5.762001752853393,True
vanilla,mls,validation,46679,1,1,-9.34901237487793,-5.762001752853393,True
vanilla,mls,validation,20736,1,1,-8.754022598266602,-5.762001752853393,True
vanilla,mls,validation,33122,1,1,-9.224141120910645,-5.762001752853393,True
vanilla,mls,validation,44269,1,1,-9.662186622619629,-5.762001752853393,True
vanilla,mls,validation,18228,1,1,-9.571627616882324,-5.762001752853393,True
vanilla,mls,validation,7284,1,1,-9.195293426513672,-5.762001752853393,True
vanilla,mls,validation,40422,1,1,-10.12406063079834,-5.762001752853393,True
vanilla,mls,validation,49998,1,1,-10.21800422668457,-5.762001752853393,True
vanilla,mls,validation,28926,1,1,-9.346683502197266,-5.762001752853393,True
vanilla,mls,validation,34913,1,1,-10.616339683532715,-5.762001752853393,True
vanilla,mls,validation,20475,1,1,-9.995023727416992,-5.762001752853393,True
vanilla,mls,validation,23203,1,1,-10.17271614074707,-5.762001752853393,True
vanilla,mls,validation,26294,1,1,-9.913759231567383,-5.762001752853393,True
vanilla,mls,validation,32410,1,1,-8.220677375793457,-5.762001752853393,True
vanilla,mls,validation,39638,1,1,-9.066587448120117,-5.762001752853393,True
vanilla,mls,validation,42282,1,1,-9.270532608032227,-5.762001752853393,True
vanilla,mls,validation,35613,1,1,-8.939521789550781,-5.762001752853393,True
vanilla,mls,validation,6895,1,1,-9.411200523376465,-5.762001752853393,True
vanilla,mls,validation,39484,1,1,-10.38880729675293,-5.762001752853393,True
vanilla,mls,validation,26637,1,1,-8.267398834228516,-5.762001752853393,True
vanilla,mls,validation,6955,1,1,-10.732328414916992,-5.762001752853393,True
vanilla,mls,validation,15357,1,1,-9.007498741149902,-5.762001752853393,True
vanilla,mls,validation,30445,1,1,-9.551797866821289,-5.762001752853393,True
vanilla,mls,validation,10188,1,1,-9.609221458435059,-5.762001752853393,True
vanilla,mls,validation,37801,1,1,-9.623358726501465,-5.762001752853393,True
vanilla,mls,validation,43646,1,1,-9.840066909790039,-5.762001752853393,True
vanilla,mls,validation,22001,1,1,-7.12118673324585,-5.762001752853393,True
vanilla,mls,validation,13037,1,1,-9.534420013427734,-5.762001752853393,True
vanilla,mls,validation,12378,1,1,-9.180574417114258,-5.762001752853393,True
vanilla,mls,validation,22334,1,1,-10.095648765563965,-5.762001752853393,True
vanilla,mls,validation,25872,1,1,-9.76584243774414,-5.762001752853393,True
vanilla,mls,validation,33693,1,1,-7.579204559326172,-5.762001752853393,True
vanilla,mls,validation,30182,1,1,-9.453392028808594,-5.762001752853393,True
